KN,US,US,O,O,UN,UN,N,UN,O,O,O,O,XN,XN,US,US,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,US,UN,S,N,N,XN,N,N,O,XN,XN,XN,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,B,AS,UB,UN,B,B,N,US,B,US,UN,UN,UN,US,UN,UN,UN,US,UN,UN,UN,S,N,UAN,UAN,US,UB,XS,XS,O,UB,UB,B,O,UN,US,N,O
2846,信使蛋(变异兔),信使蛋,,,0,0,7,,,,,,,,可以孵化出红色信使：变异兔,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2780.png,8,信使蛋,,,,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,,,,Gold,,,,,,,,,,,,,,,,,,,,PetEgg,PetEgg,,NO,NO,,信使蛋,2707502846,,,
2847,魔晶双刃,合成品,1140,,309600,0,7,1632,0,完整的神器部件,盘古巨斧,泣血匕首,0,0,,追猎如风，斩破虚空。,,,180,8000,,200,,350,,120,,,,60,60,,,,,,,,,,,UI/DOTA-ITEM/2847.jpg,4,,,,,85,85,0,,,,2280,183,,,20,300,,60,,40,,20,,,,4,4,,,,,,,,,,,YES,,,999,,YES,,Gold,,,,,,,,,,,,,,,,,,,,Assembled,,赏金猎人,NO,NO,,合成品,1907502847,,,
2848,巴哈姆特选择箱,消耗品,,,9000,0,6,,,,,,0,0,开启后可以选择获得箱中的灵魂石。,包含泰坦巴哈姆特的素材。,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/963.png,7,随机宝箱,,,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,签到获得,,999,YES,,,Gold,,,,,,,,,,,,,,Open Chest Combination ID,203,,,,,Consumable,Chest,,YES,NO,,消耗品,2206502848,,,
2849,经典卡包,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，英雄种类和稀有度都随机。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2849.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20001,,,,,TarotPack,,,NO,NO,,消耗品,2207502849,,,
2850,稀有卡包,卡包,,,0,0,7,,,,,,,,蓝色塔罗卡包，必出稀有及以上阶级塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2850.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20002,,,,,TarotPack,,,NO,NO,,消耗品,2207502850,,,
2851,史诗卡包,卡包,,,0,0,7,,,,,,,,紫色塔罗卡包，必出史诗及以上阶级塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2851.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20003,,,,,TarotPack,,,NO,NO,,消耗品,2207502851,,,
2852,传说卡包,卡包,,,0,0,7,,,,,,,,橙色塔罗卡包，必出传说阶级塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2852.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20004,,,,,TarotPack,,,NO,NO,,消耗品,2207502852,,,
2853,经典卡包（船长）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张船长的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20005,,,,,TarotPack,,,NO,NO,,消耗品,2207502853,UI/alpha/HVGA/tarot_card/heropack/Coco.png,,船长
2854,经典卡包（小黑）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张小黑的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20006,,,,,TarotPack,,,NO,NO,,消耗品,2207502854,UI/alpha/HVGA/tarot_card/heropack/DR.png,,小黑
2855,经典卡包（火女）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张火女的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20007,,,,,TarotPack,,,NO,NO,,消耗品,2207502855,UI/alpha/HVGA/tarot_card/heropack/Lina.png,,火女
2856,经典卡包（宙斯）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张宙斯的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20008,,,,,TarotPack,,,NO,NO,,消耗品,2207502856,UI/alpha/HVGA/tarot_card/heropack/Zeus.png,,宙斯
2857,经典卡包（电魂）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张电魂的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20009,,,,,TarotPack,,,NO,NO,,消耗品,2207502857,UI/alpha/HVGA/tarot_card/heropack/Razor.png,,电魂
2858,经典卡包（恶魔巫师）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张恶魔巫师的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20010,,,,,TarotPack,,,NO,NO,,消耗品,2207502858,UI/alpha/HVGA/tarot_card/heropack/Lion.png,,恶魔巫师
2859,经典卡包（痛苦女王）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张痛苦女王的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20011,,,,,TarotPack,,,NO,NO,,消耗品,2207502859,UI/alpha/HVGA/tarot_card/heropack/QOP.png,,痛苦女王
2860,经典卡包（全能骑士）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张全能骑士的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20012,,,,,TarotPack,,,NO,NO,,消耗品,2207502860,UI/alpha/HVGA/tarot_card/heropack/OK.png,,全能骑士
2861,经典卡包（修补匠）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张修补匠的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20013,,,,,TarotPack,,,NO,NO,,消耗品,2207502861,UI/alpha/HVGA/tarot_card/heropack/TK.png,,修补匠
2862,经典卡包（火枪）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张火枪的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20014,,,,,TarotPack,,,NO,NO,,消耗品,2207502862,UI/alpha/HVGA/tarot_card/heropack/Sniper.png,,火枪
2863,经典卡包（风行）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张风行的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20015,,,,,TarotPack,,,NO,NO,,消耗品,2207502863,UI/alpha/HVGA/tarot_card/heropack/WR.png,,风行
2864,经典卡包（冰女）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张冰女的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20016,,,,,TarotPack,,,NO,NO,,消耗品,2207502864,UI/alpha/HVGA/tarot_card/heropack/CM.png,,冰女
2865,经典卡包（小娜迦）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张小娜迦的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20017,,,,,TarotPack,,,NO,NO,,消耗品,2207502865,UI/alpha/HVGA/tarot_card/heropack/Naga.png,,小娜迦
2866,经典卡包（大鱼人）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张大鱼人的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20018,,,,,TarotPack,,,NO,NO,,消耗品,2207502866,UI/alpha/HVGA/tarot_card/heropack/SG.png,,大鱼人
2867,经典卡包（潮汐）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张潮汐的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20019,,,,,TarotPack,,,NO,NO,,消耗品,2207502867,UI/alpha/HVGA/tarot_card/heropack/TH.png,,潮汐
2868,经典卡包（美杜莎）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张美杜莎的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20020,,,,,TarotPack,,,NO,NO,,消耗品,2207502868,UI/alpha/HVGA/tarot_card/heropack/Med.png,,美杜莎
2869,经典卡包（骨弓）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张骨弓的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20021,,,,,TarotPack,,,NO,NO,,消耗品,2207502869,UI/alpha/HVGA/tarot_card/heropack/Bone.png,,骨弓
2870,经典卡包（骨法）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张骨法的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20022,,,,,TarotPack,,,NO,NO,,消耗品,2207502870,UI/alpha/HVGA/tarot_card/heropack/Pugna.png,,骨法
2871,经典卡包（骨王）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张骨王的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20023,,,,,TarotPack,,,NO,NO,,消耗品,2207502871,UI/alpha/HVGA/tarot_card/heropack/SNK.png,,骨王
2872,经典卡包（死灵法师）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张死灵法师的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20024,,,,,TarotPack,,,NO,NO,,消耗品,2207502872,UI/alpha/HVGA/tarot_card/heropack/NEC.png,,死灵法师
2873,经典卡包（黑鸟）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张黑鸟的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20025,,,,,TarotPack,,,NO,NO,,消耗品,2207502873,UI/alpha/HVGA/tarot_card/heropack/OD.png,,黑鸟
2874,经典卡包（暗牧）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张暗牧的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20026,,,,,TarotPack,,,NO,NO,,消耗品,2207502874,UI/alpha/HVGA/tarot_card/heropack/SP.png,,暗牧
2875,经典卡包（拍拍熊）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张拍拍熊的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20027,,,,,TarotPack,,,NO,NO,,消耗品,2207502875,UI/alpha/HVGA/tarot_card/heropack/Ursa.png,,拍拍熊
2876,经典卡包（蓝胖）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张蓝胖的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20028,,,,,TarotPack,,,NO,NO,,消耗品,2207502876,UI/alpha/HVGA/tarot_card/heropack/OM.png,,蓝胖
2877,经典卡包（影魔）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张影魔的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20029,,,,,TarotPack,,,NO,NO,,消耗品,2207502877,UI/alpha/HVGA/tarot_card/heropack/SF.png,,影魔
2878,经典卡包（沉默）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张沉默的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20030,,,,,TarotPack,,,NO,NO,,消耗品,2207502878,UI/alpha/HVGA/tarot_card/heropack/sil.png,,沉默
2879,经典卡包（剑圣）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张剑圣的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20031,,,,,TarotPack,,,NO,NO,,消耗品,2207502879,UI/alpha/HVGA/tarot_card/heropack/JUGG.png,,剑圣
2880,经典卡包（斧王）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张斧王的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20032,,,,,TarotPack,,,NO,NO,,消耗品,2207502880,UI/alpha/HVGA/tarot_card/heropack/Axe.png,,斧王
2881,经典卡包（小小）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张小小的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20033,,,,,TarotPack,,,NO,NO,,消耗品,2207502881,UI/alpha/HVGA/tarot_card/heropack/Tiny.png,,小小
2882,经典卡包（神牛）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张神牛的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20034,,,,,TarotPack,,,NO,NO,,消耗品,2207502882,UI/alpha/HVGA/tarot_card/heropack/ES.png,,神牛
2883,经典卡包（月骑）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张月骑的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20035,,,,,TarotPack,,,NO,NO,,消耗品,2207502883,UI/alpha/HVGA/tarot_card/heropack/Luna.png,,月骑
2884,经典卡包（复仇）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张复仇的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20036,,,,,TarotPack,,,NO,NO,,消耗品,2207502884,UI/alpha/HVGA/tarot_card/heropack/VS.png,,复仇
2885,经典卡包（白虎）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张白虎的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20037,,,,,TarotPack,,,NO,NO,,消耗品,2207502885,UI/alpha/HVGA/tarot_card/heropack/POM.png,,白虎
2886,经典卡包（神灵武士）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张神灵武士的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20038,,,,,TarotPack,,,NO,NO,,消耗品,2207502886,UI/alpha/HVGA/tarot_card/heropack/Huskar.png,,神灵武士
2887,经典卡包（巫妖）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张巫妖的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20039,,,,,TarotPack,,,NO,NO,,消耗品,2207502887,UI/alpha/HVGA/tarot_card/heropack/Lich.png,,巫妖
2888,经典卡包（直升机）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张直升机的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20040,,,,,TarotPack,,,NO,NO,,消耗品,2207502888,UI/alpha/HVGA/tarot_card/heropack/AV.png,,直升机
2889,经典卡包（亚龙）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张亚龙的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20041,,,,,TarotPack,,,NO,NO,,消耗品,2207502889,UI/alpha/HVGA/tarot_card/heropack/Viper.png,,亚龙
2890,经典卡包（双头龙）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张双头龙的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20042,,,,,TarotPack,,,NO,NO,,消耗品,2207502890,UI/alpha/HVGA/tarot_card/heropack/THD.png,,双头龙
2891,经典卡包（光法）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张光法的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20043,,,,,TarotPack,,,NO,NO,,消耗品,2207502891,UI/alpha/HVGA/tarot_card/heropack/KOTL.png,,光法
2892,经典卡包（黑暗先知）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张黑暗先知的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20044,,,,,TarotPack,,,NO,NO,,消耗品,2207502892,UI/alpha/HVGA/tarot_card/heropack/DP.png,,黑暗先知
2893,经典卡包（巨魔）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张巨魔的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20045,,,,,TarotPack,,,NO,NO,,消耗品,2207502893,UI/alpha/HVGA/tarot_card/heropack/Troll.png,,巨魔
2894,经典卡包（黑暗骑士）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张黑暗骑士的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20046,,,,,TarotPack,,,NO,NO,,消耗品,2207502894,UI/alpha/HVGA/tarot_card/heropack/LOA.png,,黑暗骑士
2895,经典卡包（术士）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张术士的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20047,,,,,TarotPack,,,NO,NO,,消耗品,2207502895,UI/alpha/HVGA/tarot_card/heropack/WL.png,,术士
2896,经典卡包（酒仙）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张酒仙的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20048,,,,,TarotPack,,,NO,NO,,消耗品,2207502896,UI/alpha/HVGA/tarot_card/heropack/Panda.png,,酒仙
2897,经典卡包（小鹿）,卡包,,,0,0,7,,,,,,,,经典塔罗卡包，必出一张小鹿的塔罗牌。,,,,,,,,,,,,,,,,,,,,,,,,,,,UI/DOTA-ITEM/2858.png,8,塔罗卡包,,,,1,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,通过塔罗商店获得,,999,,,,Gold,,,,,,,,,,,,,,Open Tarot Tavern ID,20049,,,,,TarotPack,,,NO,NO,,消耗品,2207502897,UI/alpha/HVGA/tarot_card/heropack/Ench.png,,小鹿
